subjectnum,TRIAL_INDEX,catcue,condition,expected,im_h,im_w,searcharray,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION,LAST_BUTTON_PRESSED
11,230,clock,absent,6,204,640,COCO_train2014_000000576593.jpg,13,10,407.9,401.3,252,6
11,230,clock,absent,6,204,640,COCO_train2014_000000576593.jpg,13,11,877.8,361.6,280,6
11,230,clock,absent,6,204,640,COCO_train2014_000000576593.jpg,13,12,853.8,343.3,192,6
11,230,clock,absent,6,204,640,COCO_train2014_000000576593.jpg,13,13,877.2,317.1,97,6
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,1,621.6,385.8,268,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,2,586,315.3,175,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,3,617.5,344.1,229,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,4,666.5,286.8,229,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,5,764.5,374.9,180,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,6,787.4,357.9,472,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,7,865,411,185,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,8,514.7,465.5,240,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,9,424.6,478.5,166,7
11,231,clock,absent,6,427,640,COCO_train2014_000000291438.jpg,10,10,689.4,311.7,294,7
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,1,627.2,392,111,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,2,640.2,390.1,461,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,3,651,373.5,122,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,4,547.8,300.4,303,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,5,554.9,338.2,168,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,6,776.3,319.7,246,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,7,579.4,393.6,227,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,8,484,403.6,64,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,9,401.4,386.8,185,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,10,696.3,283.1,419,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,11,756.5,256.7,223,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,12,571.5,342.5,443,6
11,232,clock,absent,6,480,640,COCO_train2014_000000355918.jpg,13,13,733.1,368.3,84,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,1,627.9,396.7,53,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,2,610.4,376.4,203,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,3,642.4,356.2,195,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,4,633.5,388.8,299,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,5,555.9,255.8,144,6
11,233,clock,absent,6,480,640,COCO_train2014_000000581097.jpg,6,6,873,203,183,6
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,1,625.4,386.5,65,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,2,609.8,330.4,178,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,3,651.2,319.7,214,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,4,637.3,347,260,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,5,560.2,247.2,264,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,6,530.6,250.3,172,7
11,234,clock,present,7,640,427,COCO_train2014_000000318741.jpg,7,7,518.2,249.9,326,7
11,235,clock,present,7,640,427,COCO_train2014_000000015906.jpg,5,1,631.1,388.1,27,7
11,235,clock,present,7,640,427,COCO_train2014_000000015906.jpg,5,2,617.4,263.2,222,7
11,235,clock,present,7,640,427,COCO_train2014_000000015906.jpg,5,3,622.8,298,183,7
11,235,clock,present,7,640,427,COCO_train2014_000000015906.jpg,5,4,600.5,332.2,219,7
11,235,clock,present,7,640,427,COCO_train2014_000000015906.jpg,5,5,691.4,129.8,344,7
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,1,617.7,382,84,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,2,584.7,241.4,212,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,3,625.5,272.4,142,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,4,614.5,328.1,295,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,5,490,393.5,268,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,6,758,432.3,316,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,7,744.6,235.5,277,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,8,600.3,285.8,289,6
11,236,clock,absent,6,427,640,COCO_train2014_000000510063.jpg,9,9,771.6,539,310,6
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,1,620.1,389.2,139,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,2,617.2,371.9,193,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,3,648.2,324,212,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,4,628.7,343.9,241,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,5,666.6,390.8,117,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,6,628.4,360.5,155,7
11,237,clock,present,7,278,640,COCO_train2014_000000202545.jpg,7,7,636.7,369.1,159,7
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,1,636.5,384.4,359,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,2,710.5,384.6,177,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,3,683.5,393.2,175,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,4,617.6,281.6,135,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,5,539.5,294.4,151,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,6,755,558.9,296,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,7,598.8,554.9,89,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,8,480.3,418.2,168,6
11,239,clock,absent,6,480,640,COCO_train2014_000000161599.jpg,9,9,430.9,399.4,183,6
11,240,clock,present,7,640,478,COCO_train2014_000000053842.jpg,5,1,641.8,357.2,43,7
11,240,clock,present,7,640,478,COCO_train2014_000000053842.jpg,5,2,662.1,355.7,125,7
11,240,clock,present,7,640,478,COCO_train2014_000000053842.jpg,5,3,626.8,376.6,525,7
11,240,clock,present,7,640,478,COCO_train2014_000000053842.jpg,5,4,512.7,269,136,7
11,240,clock,present,7,640,478,COCO_train2014_000000053842.jpg,5,5,517.2,246.1,167,7
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,1,620.9,378.7,41,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,2,530,261.9,22,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,3,556.5,223,123,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,4,621.9,272.3,398,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,5,684.8,350.4,240,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,6,418,313.8,132,6
11,241,clock,absent,6,480,640,COCO_train2014_000000084273.jpg,7,7,813.8,266.2,181,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,1,630.6,379.2,552,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,2,641.8,350.7,181,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,3,597.8,242.4,169,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,4,555.5,252.8,433,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,5,551.1,270.2,143,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,6,845.9,274.1,163,6
11,244,clock,absent,6,564,640,COCO_train2014_000000054918.jpg,7,7,440.3,281.6,232,6
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,1,625.9,388.9,98,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,2,607.5,336.2,180,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,3,614.7,308.7,207,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,4,606.6,373.2,196,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,5,635.6,259.5,208,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,6,783.9,251.8,34,7
11,245,clock,present,7,640,640,COCO_train2014_000000086875.jpg,7,7,867.9,260.5,143,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,1,639.6,397.6,59,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,2,611.7,360.4,233,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,3,634.3,362,217,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,4,643.4,370.3,182,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,5,776.9,302.2,132,7
11,247,clock,present,7,427,640,COCO_train2014_000000293418.jpg,6,6,781.8,292.4,226,7
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,1,628.9,390.3,48,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,2,610.4,357.3,242,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,3,637.5,362.8,480,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,4,752.7,389.2,148,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,5,773.9,445.5,259,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,6,823.9,288.6,205,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,7,795.7,285,139,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,8,494.4,324.8,278,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,9,513.7,400.5,129,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,10,536.1,448.6,249,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,11,454.6,337.5,127,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,12,423.8,331.8,169,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,13,508.8,342.8,126,6
11,249,clock,absent,6,480,640,COCO_train2014_000000017468.jpg,14,14,756,464.2,166,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,1,632.8,391.6,87,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,2,626.8,356.8,234,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,3,667.6,377.8,162,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,4,639.8,376.4,146,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,5,687.1,313.2,242,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,6,586.7,343.5,192,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,7,650.2,412.6,169,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,8,660.5,422.2,149,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,9,875.1,339.2,220,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,10,590.7,293.5,338,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,11,514.2,235.4,177,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,12,481,331.4,141,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,13,514.1,359.3,104,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,14,610.2,373.8,173,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,15,603.3,352.6,229,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,16,872.8,360,286,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,17,896,336.8,220,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,18,700.5,278.5,243,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,19,557.2,308.3,364,6
11,251,clock,absent,6,480,640,COCO_train2014_000000539335.jpg,20,20,408.9,319.3,146,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,1,628,385.1,54,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,2,597.7,328.9,204,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,3,635.9,350,194,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,4,619.6,364.9,287,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,5,717.5,345.2,222,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,6,524.2,382.2,209,6
11,252,clock,absent,6,640,640,COCO_train2014_000000109599.jpg,7,7,649.9,403.4,181,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,1,617.6,381.7,293,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,2,578.4,324.2,120,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,3,642.8,333.2,270,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,4,604.5,362.8,425,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,5,710.5,434.9,242,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,6,679,426,258,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,7,562.9,391.6,400,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,8,758.7,324.6,203,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,9,840.2,343.6,260,6
11,253,clock,absent,6,480,640,COCO_train2014_000000055276.jpg,10,10,537.7,292.9,281,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,1,620.1,386.8,93,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,2,559.1,356.3,188,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,3,595.6,335.6,188,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,4,612.6,387.1,199,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,5,643,253.8,338,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,6,695.2,379,170,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,7,597.7,419.3,134,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,8,501.8,494,322,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,9,611.9,429.4,239,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,10,763.5,430.8,256,6
11,254,clock,absent,6,480,640,COCO_train2014_000000380239.jpg,11,11,599.3,280.9,173,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,1,623.3,394,150,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,2,606.4,357.8,128,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,3,608.1,303.5,161,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,4,631.3,343.6,234,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,5,681.2,328.6,82,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,6,490.4,383,230,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,7,425.8,493.5,213,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,8,481.3,532.6,99,6
11,255,clock,absent,6,478,640,COCO_train2014_000000177088.jpg,9,9,810.5,469.9,224,6
11,256,clock,present,7,640,427,COCO_train2014_000000378090.jpg,5,1,624.3,388.8,25,.
11,256,clock,present,7,640,427,COCO_train2014_000000378090.jpg,5,2,594.5,349.4,206,.
11,256,clock,present,7,640,427,COCO_train2014_000000378090.jpg,5,3,630.4,364.5,552,.
11,256,clock,present,7,640,427,COCO_train2014_000000378090.jpg,5,4,663.1,505.6,174,.
11,256,clock,present,7,640,427,COCO_train2014_000000378090.jpg,5,5,662.9,521.4,310,.
11,257,clock,absent,6,427,640,COCO_train2014_000000045422.jpg,5,1,631.3,388.1,404,6
11,257,clock,absent,6,427,640,COCO_train2014_000000045422.jpg,5,2,630,361.1,362,6
11,257,clock,absent,6,427,640,COCO_train2014_000000045422.jpg,5,3,593.7,388.5,264,6
11,257,clock,absent,6,427,640,COCO_train2014_000000045422.jpg,5,4,658,255.8,247,6
11,257,clock,absent,6,427,640,COCO_train2014_000000045422.jpg,5,5,826.8,430.2,181,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,1,620.3,388.3,359,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,2,605.4,312.5,361,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,3,683.9,390.8,341,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,4,564.4,407.7,83,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,5,522.5,179.6,202,6
11,258,clock,absent,6,480,640,COCO_train2014_000000340440.jpg,6,6,669.9,222.6,271,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,1,632.8,387.4,149,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,2,619.1,370.2,121,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,3,621.6,280.4,160,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,4,646.7,348.8,260,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,5,734,291.8,128,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,6,671.9,322,223,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,7,603.8,380.1,241,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,8,761,435.2,294,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,9,771.6,453.2,167,6
11,259,clock,absent,6,640,480,COCO_train2014_000000571677.jpg,10,10,588.8,449.2,286,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,1,616.6,380.9,63,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,2,607,346.7,224,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,3,624.4,328.5,267,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,4,629.7,334,147,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,5,660.7,238.3,128,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,6,655.8,211.3,89,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,7,647.5,188.5,293,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,8,504.1,439,326,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,9,678.3,383.5,267,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,10,529.5,477.9,177,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,11,518.2,470.3,43,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,12,698.1,335.2,163,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,13,695,292.7,166,6
11,260,clock,absent,6,505,640,COCO_train2014_000000435098.jpg,14,14,625.8,524.8,341,6
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,1,630.4,385.8,88,7
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,2,645.3,330.9,253,7
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,3,675.9,329.8,192,7
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,4,650.5,331.7,148,7
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,5,664.3,397,69,7
11,262,clock,present,7,640,640,COCO_train2014_000000372374.jpg,6,6,650.7,423.8,227,7
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,1,634.7,390.4,391,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,2,675.5,353.6,486,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,3,755.3,246.9,260,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,4,840.6,223.7,187,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,5,485.7,344,208,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,6,418.8,224.3,285,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,7,528.2,215.4,122,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,8,715.8,389.4,253,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,9,771.1,266.5,176,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,10,884,270.9,131,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,11,877.2,282.4,129,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,12,548.6,498.7,274,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,13,582.2,540.7,135,6
11,264,clock,absent,6,480,640,COCO_train2014_000000012839.jpg,14,14,827.1,397.1,195,6
11,265,clock,present,7,436,640,COCO_train2014_000000010125.jpg,5,1,626.9,390.1,316,7
11,265,clock,present,7,436,640,COCO_train2014_000000010125.jpg,5,2,623.6,349.7,198,7
11,265,clock,present,7,436,640,COCO_train2014_000000010125.jpg,5,3,644.8,374.7,195,7
11,265,clock,present,7,436,640,COCO_train2014_000000010125.jpg,5,4,625.9,310.1,244,7
11,265,clock,present,7,436,640,COCO_train2014_000000010125.jpg,5,5,629.2,297.4,106,7
11,267,clock,present,7,509,640,COCO_train2014_000000310047.jpg,4,1,614.5,268.3,108,7
11,267,clock,present,7,509,640,COCO_train2014_000000310047.jpg,4,2,643.6,316.2,282,7
11,267,clock,present,7,509,640,COCO_train2014_000000310047.jpg,4,3,627.6,301,269,7
11,267,clock,present,7,509,640,COCO_train2014_000000310047.jpg,4,4,640.5,248.2,248,7
11,269,clock,present,7,426,640,COCO_train2014_000000296931.jpg,5,1,620.9,382.7,235,7
11,269,clock,present,7,426,640,COCO_train2014_000000296931.jpg,5,2,627.1,284.3,159,7
11,269,clock,present,7,426,640,COCO_train2014_000000296931.jpg,5,3,653.4,306.9,326,7
11,269,clock,present,7,426,640,COCO_train2014_000000296931.jpg,5,4,784.5,350,193,7
11,269,clock,present,7,426,640,COCO_train2014_000000296931.jpg,5,5,690.2,337.9,580,7
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,1,617.6,390.7,127,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,2,603.3,346.2,103,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,3,620.3,275.4,163,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,4,627.2,304.2,234,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,5,665.8,344.3,289,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,6,483.8,430.4,297,6
11,270,clock,absent,6,428,640,COCO_train2014_000000509210.jpg,7,7,492.5,294.6,152,6
11,273,clock,present,7,640,480,COCO_train2014_000000547528.jpg,4,1,615.9,385.6,252,7
11,273,clock,present,7,640,480,COCO_train2014_000000547528.jpg,4,2,585.7,320.8,150,7
11,273,clock,present,7,640,480,COCO_train2014_000000547528.jpg,4,3,622.7,306.8,248,7
11,273,clock,present,7,640,480,COCO_train2014_000000547528.jpg,4,4,714.9,260.9,187,7
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,1,620.1,385.3,283,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,2,618.7,285.5,179,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,3,649.9,312.6,274,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,4,796.7,421.4,247,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,5,859.1,431.2,61,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,6,633.4,450.5,64,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,7,574.9,430.4,242,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,8,639.8,335.8,336,6
11,274,clock,absent,6,427,640,COCO_train2014_000000153573.jpg,9,9,720.3,306,151,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,1,618.2,396.9,67,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,2,603.2,313.2,180,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,3,639.9,306.9,261,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,4,614.9,318.7,167,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,5,634,243.4,128,6
11,275,clock,absent,6,640,513,COCO_train2014_000000264212.jpg,6,6,581.9,489.9,289,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,1,624.2,380.9,427,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,2,644.3,341.2,381,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,3,691.8,427.5,139,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,4,683.9,452.7,187,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,5,467.8,360,362,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,6,522.6,448.2,295,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,7,687.9,471.3,152,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,8,679.7,243.8,110,6
11,276,clock,absent,6,480,640,COCO_train2014_000000002284.jpg,9,9,672.6,199.2,36,6
11,279,clock,absent,6,428,640,COCO_train2014_000000511249.jpg,12,1,614.3,385.6,298,6
11,279,clock,absent,6,428,640,COCO_train2014_000000511249.jpg,12,2,631.7,315.6,202,6
11,279,clock,absent,6,428,640,COCO_train2014_000000511249.jpg,12,3,670.7,318.6,225,6
11,279,clock,absent,6,428,640,COCO_train2014_000000511249.jpg,12,4,633,364,151,6
