subjectnum,TRIAL_INDEX,catcue,condition,expected,im_h,im_w,searcharray,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION,LAST_BUTTON_PRESSED
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,9,430.3,533.5,270,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,10,508.5,446.5,167,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,11,497.7,473.4,152,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,12,463.8,529.3,280,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,13,668.7,526.3,154,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,14,388.9,538.9,379,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,15,387.1,505.4,155,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,16,467.2,268.8,226,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,17,496.8,221.4,232,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,18,394.8,212.8,95,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,19,690.9,199.8,204,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,20,688.5,414.6,163,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,21,772.5,491.5,150,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,22,914.6,514.4,279,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,23,613.2,522.5,214,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,24,947,505.5,177,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,25,881.2,487.3,58,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,26,929.5,504.7,288,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,27,910.2,323.3,139,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,28,678.7,294.6,131,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,29,480.2,478.6,112,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,30,434.1,516,230,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,31,396.1,509,217,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,32,398,500.8,153,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,33,355.4,485.8,235,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,34,411.3,494.1,255,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,35,391.3,540.2,214,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,36,414.4,507.2,145,7
1,172,microwave,present,7,640,640,COCO_train2014_000000259188.jpg,37,37,421.9,540,468,7
1,173,microwave,absent,6,480,640,COCO_train2014_000000075726.jpg,5,1,610.8,408.3,647,6
1,173,microwave,absent,6,480,640,COCO_train2014_000000075726.jpg,5,2,479.6,358.5,164,6
1,173,microwave,absent,6,480,640,COCO_train2014_000000075726.jpg,5,3,544.5,289.9,207,6
1,173,microwave,absent,6,480,640,COCO_train2014_000000075726.jpg,5,4,862.7,297.7,247,6
1,173,microwave,absent,6,480,640,COCO_train2014_000000075726.jpg,5,5,523.1,313.7,304,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,1,604.4,384.5,140,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,2,592.8,388.2,138,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,3,599.8,391.5,477,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,4,690.1,322.6,161,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,5,645.7,380.6,234,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,6,611.8,389,300,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,7,558.3,394.3,104,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,8,405.5,402.4,164,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,9,738.2,397.4,194,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,10,901.3,405.7,187,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,11,438.2,415.2,166,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,12,360.5,401.9,248,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,13,398.7,412.1,247,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,14,486.6,413.2,195,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,15,560.4,404.3,171,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,16,475.1,373.7,123,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,17,600.8,405.9,298,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,18,636.2,411.5,219,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,19,652.5,419.5,294,6
1,174,microwave,absent,6,424,640,COCO_train2014_000000329613.jpg,20,20,576.6,400,282,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,1,604.6,401,493,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,2,585.9,376.2,229,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,3,614.1,394,134,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,4,535,336.1,228,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,5,699.6,323.4,112,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,6,595.1,212.4,229,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,7,552.4,201.6,188,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,8,588.2,197,235,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,9,818.5,277.9,171,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,10,405.2,293.7,190,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,11,360.8,300.2,107,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,12,717.7,330.6,286,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,13,809.6,339.9,97,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,14,608.3,321.2,177,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,15,561.6,311.6,250,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,16,626.3,388.3,140,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,17,798.5,453.5,212,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,18,822.2,502.6,313,6
1,175,microwave,absent,6,426,640,COCO_train2014_000000139994.jpg,19,19,548.9,425.3,135,6
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,1,605.3,396.3,290,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,2,589.7,384.7,142,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,3,604.4,387,331,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,4,717.9,372.8,230,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,5,538.2,415.9,377,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,6,760.2,407.6,259,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,7,746.8,398.6,601,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,8,725.8,316.4,166,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,9,694.3,293.6,176,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,10,662.1,549.1,215,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,11,764.5,436.5,305,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,12,758.9,423.2,206,7
1,176,microwave,absent,6,640,481,COCO_train2014_000000069200.jpg,13,13,752.1,404.8,46,7
1,178,microwave,present,7,480,640,COCO_train2014_000000271930.jpg,4,1,609.5,394.8,147,7
1,178,microwave,present,7,480,640,COCO_train2014_000000271930.jpg,4,2,605.4,386.5,626,7
1,178,microwave,present,7,480,640,COCO_train2014_000000271930.jpg,4,3,553.4,369,182,7
1,178,microwave,present,7,480,640,COCO_train2014_000000271930.jpg,4,4,574.8,344.9,95,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,1,606,396,412,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,2,592.4,367,399,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,3,591,328.9,131,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,4,601.8,302.1,222,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,5,628.8,297.9,166,7
1,179,microwave,present,7,463,640,COCO_train2014_000000176680.jpg,6,6,579.4,471.5,104,7
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,1,607.4,394.3,751,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,2,593.4,351.3,177,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,3,640,333.9,217,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,4,665.7,435.4,170,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,5,658.1,355.4,97,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,6,553.6,275.5,61,6
1,180,microwave,absent,6,640,485,COCO_train2014_000000069826.jpg,7,7,721,225.1,84,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,1,608.2,379.5,474,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,2,615.9,358.9,211,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,3,521.3,309.9,150,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,4,603.5,377.7,172,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,5,680,305.7,121,6
1,181,microwave,absent,6,480,640,COCO_train2014_000000339597.jpg,6,6,787,457.8,119,6
1,182,microwave,absent,6,425,640,COCO_train2014_000000282234.jpg,5,1,740.5,292.4,37,.
1,182,microwave,absent,6,425,640,COCO_train2014_000000282234.jpg,5,2,692.4,317.5,99,.
1,182,microwave,absent,6,425,640,COCO_train2014_000000282234.jpg,5,3,651,357.8,146,.
1,182,microwave,absent,6,425,640,COCO_train2014_000000282234.jpg,5,4,632.3,421.4,250,.
1,182,microwave,absent,6,425,640,COCO_train2014_000000282234.jpg,5,5,641.1,439.2,176,.
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,1,610.3,398.2,492,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,2,639.1,393.2,286,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,3,591.3,398.7,139,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,4,788.5,400.8,124,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,5,499.8,403.4,398,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,6,542.8,405.5,127,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,7,740.6,398.2,116,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,8,460.7,419.8,133,7
1,183,microwave,absent,6,428,640,COCO_train2014_000000237655.jpg,9,9,481.6,421.4,710,7
1,184,microwave,absent,6,427,640,COCO_train2014_000000162813.jpg,5,1,605.1,400.5,286,6
1,184,microwave,absent,6,427,640,COCO_train2014_000000162813.jpg,5,2,598.1,398.5,571,6
1,184,microwave,absent,6,427,640,COCO_train2014_000000162813.jpg,5,3,501.2,389.5,139,6
1,184,microwave,absent,6,427,640,COCO_train2014_000000162813.jpg,5,4,708.5,392.8,148,6
1,184,microwave,absent,6,427,640,COCO_train2014_000000162813.jpg,5,5,612.5,496.2,122,6
1,185,microwave,absent,6,480,640,COCO_train2014_000000211968.jpg,2,1,604.8,396.9,726,.
1,185,microwave,absent,6,480,640,COCO_train2014_000000211968.jpg,2,2,528.7,419,216,.
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,1,609.4,404.9,717,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,2,494,393.3,117,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,3,497.1,334.7,218,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,4,667.7,331.7,75,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,5,435,300,125,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,6,351.7,280.2,131,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,7,804.4,336.3,182,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,8,903.4,354.6,390,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,9,743.9,337.9,327,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,10,624.1,351.7,192,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,11,482.8,435.3,182,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,12,508.1,407.2,213,6
1,186,microwave,absent,6,483,640,COCO_train2014_000000379732.jpg,13,13,510.4,309.7,258,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,1,603.9,391.5,729,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,2,648.1,360.9,183,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,3,501.3,361.5,259,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,4,682,327.9,144,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,5,724.7,288.5,160,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,6,724,349,225,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,7,736.1,373.3,139,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,8,458.5,431,370,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,9,468.7,548.7,143,6
1,187,microwave,absent,6,640,480,COCO_train2014_000000484405.jpg,10,10,453.2,591.9,78,6
1,189,microwave,present,7,427,640,COCO_train2014_000000235916.jpg,5,1,713.8,348.1,99,7
1,189,microwave,present,7,427,640,COCO_train2014_000000235916.jpg,5,2,665.2,350.5,119,7
1,189,microwave,present,7,427,640,COCO_train2014_000000235916.jpg,5,3,598.7,387.4,98,7
1,189,microwave,present,7,427,640,COCO_train2014_000000235916.jpg,5,4,764.5,374.3,422,7
1,189,microwave,present,7,427,640,COCO_train2014_000000235916.jpg,5,5,604.8,410,217,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,1,609.6,406.7,769,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,2,510.6,459,239,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,3,460.6,360.8,220,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,4,380.6,319.4,258,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,5,364,257.9,244,7
1,190,microwave,present,7,427,640,COCO_train2014_000000575469.jpg,6,6,365.2,239.3,136,7
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,1,614.6,397.4,99,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,2,599.8,393.8,155,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,3,605.9,393.2,242,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,4,594.8,382,198,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,5,703.4,394.9,262,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,6,690,414.6,102,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,7,446.2,334.3,174,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,8,423.9,299.4,536,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,9,446.5,301.8,165,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,10,418.6,352.8,304,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,11,528.7,404.1,147,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,12,596.1,447,339,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,13,1005.7,609.4,42,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,14,1022.3,624.6,74,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,15,1018,618.6,21,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,16,676.6,424.3,289,6
1,191,microwave,absent,6,480,640,COCO_train2014_000000005028.jpg,17,17,505.9,367.1,64,6
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,1,603.5,384.2,116,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,2,592,378.9,128,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,3,605.1,388,355,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,4,597.8,385.4,213,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,5,504.7,365,148,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,6,809.6,332.1,157,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,7,835.5,301.2,156,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,8,821.9,279.7,134,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,9,510.2,251.5,159,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,10,483.1,245.4,120,7
1,192,microwave,present,7,640,480,COCO_train2014_000000451727.jpg,11,11,820.2,263,578,7
1,193,microwave,present,7,480,640,COCO_train2014_000000409338.jpg,5,1,610.4,396.3,276,7
1,193,microwave,present,7,480,640,COCO_train2014_000000409338.jpg,5,2,605,397.3,377,7
1,193,microwave,present,7,480,640,COCO_train2014_000000409338.jpg,5,3,739.4,356.9,102,7
1,193,microwave,present,7,480,640,COCO_train2014_000000409338.jpg,5,4,450.2,346.1,126,7
1,193,microwave,present,7,480,640,COCO_train2014_000000409338.jpg,5,5,416,329.9,373,7
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,1,603.5,388.7,78,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,2,598.5,375.8,155,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,3,603.2,376.1,456,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,4,586.1,380.6,160,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,5,668.2,260.2,173,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,6,701.1,242.3,114,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,7,492.2,225.8,193,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,8,511.4,328.5,149,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,9,315.8,380.3,233,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,10,388.4,387.1,131,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,11,468.3,397.3,197,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,12,575.7,398,187,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,13,657.3,396.8,173,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,14,778.2,394.4,79,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,15,836.4,405.5,123,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,16,874.6,399.2,87,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,17,648.8,424.6,517,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,18,746.8,429.6,72,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,19,638.7,413.2,160,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,20,585.7,411.7,343,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,21,395,421.6,265,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,22,329.4,419,194,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,23,308.6,419.6,237,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,24,566.1,642.2,199,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,25,677,914.2,347,6
1,194,microwave,absent,6,640,480,COCO_train2014_000000238749.jpg,26,26,674.5,834.9,164,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,1,604.6,396.2,335,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,2,595.8,374.2,242,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,3,554.9,339.8,181,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,4,690,352.1,114,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,5,597.3,220.5,594,6
1,196,microwave,absent,6,640,427,COCO_train2014_000000505642.jpg,6,6,661,184.7,200,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,1,613.9,399.3,285,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,2,616.8,343.5,255,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,3,613.2,310.6,199,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,4,480.4,314.4,118,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,5,579.7,333.9,245,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,6,574.4,319.6,143,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,7,410.5,383.6,319,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,8,511.9,375.4,178,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,9,812.4,381.7,184,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,10,737.1,540.7,216,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,11,856.8,403.9,151,6
1,197,microwave,absent,6,480,640,COCO_train2014_000000407808.jpg,12,12,666,359.4,69,6
1,199,microwave,absent,6,554,640,COCO_train2014_000000014036.jpg,4,1,608.5,396.1,518,6
1,199,microwave,absent,6,554,640,COCO_train2014_000000014036.jpg,4,2,594.7,372.4,237,6
1,199,microwave,absent,6,554,640,COCO_train2014_000000014036.jpg,4,3,549.3,323.3,309,6
1,199,microwave,absent,6,554,640,COCO_train2014_000000014036.jpg,4,4,455.3,433.2,96,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,1,613.9,394.5,209,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,2,607.3,385.2,174,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,3,591.6,356.8,356,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,4,452.9,340.7,134,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,5,453.7,276.3,85,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,6,938.1,348.5,207,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,7,433.5,288.3,228,6
1,200,microwave,present,7,425,640,COCO_train2014_000000096986.jpg,8,8,382.5,271,91,6
1,202,microwave,present,7,480,640,COCO_train2014_000000568549.jpg,5,1,614.2,396.7,256,7
1,202,microwave,present,7,480,640,COCO_train2014_000000568549.jpg,5,2,594.9,380.6,193,7
1,202,microwave,present,7,480,640,COCO_train2014_000000568549.jpg,5,3,556,346.9,311,7
1,202,microwave,present,7,480,640,COCO_train2014_000000568549.jpg,5,4,731.6,374.6,233,7
1,202,microwave,present,7,480,640,COCO_train2014_000000568549.jpg,5,5,750.7,356.2,173,7
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,1,613.3,392.5,95,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,2,584,347.5,310,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,3,572.1,310.3,350,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,4,763.9,322.3,209,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,5,838.8,329.9,171,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,6,766.9,345.8,188,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,7,648.7,351.3,293,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,8,786.2,342,236,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,9,817.8,348.3,56,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,10,903.7,315.2,259,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,11,495,406.4,225,6
1,204,microwave,absent,6,426,640,COCO_train2014_000000331868.jpg,12,12,700.3,359.9,193,6
1,205,microwave,absent,6,427,640,COCO_train2014_000000024657.jpg,5,1,606.7,356.2,142,6
1,205,microwave,absent,6,427,640,COCO_train2014_000000024657.jpg,5,2,612,358.7,380,6
1,205,microwave,absent,6,427,640,COCO_train2014_000000024657.jpg,5,3,558.5,384.7,120,6
1,205,microwave,absent,6,427,640,COCO_train2014_000000024657.jpg,5,4,754,428.7,206,6
1,205,microwave,absent,6,427,640,COCO_train2014_000000024657.jpg,5,5,799.5,359.1,195,6
1,206,microwave,present,7,480,640,COCO_train2014_000000127342.jpg,2,1,605.7,394.1,717,7
1,206,microwave,present,7,480,640,COCO_train2014_000000127342.jpg,2,2,636.9,366.3,329,7
1,207,microwave,absent,6,434,640,COCO_train2014_000000349322.jpg,5,1,609.8,399.9,259,6
1,207,microwave,absent,6,434,640,COCO_train2014_000000349322.jpg,5,2,609.5,383.7,321,6
1,207,microwave,absent,6,434,640,COCO_train2014_000000349322.jpg,5,3,481.9,406.9,121,6
1,207,microwave,absent,6,434,640,COCO_train2014_000000349322.jpg,5,4,803.7,367.2,181,6
